-0.965382	0.260841	-0.251812
-0.963724	0.266902	-0.25722
-0.962028	0.272952	-0.262587
-0.960294	0.278991	-0.267913
-0.958522	0.285019	-0.273197
-0.956712	0.291036	-0.278438
-0.954865	0.297041	-0.283634
-0.952979	0.303035	-0.288786
-0.951057	0.309017	-0.293893
-0.949096	0.314986	-0.298952
-0.947098	0.320944	-0.303965
-0.945063	0.326888	-0.30893
-0.942991	0.332819	-0.313846
-0.940881	0.338738	-0.318712
-0.938734	0.344643	-0.323528
-0.93655	0.350534	-0.328293
-0.934329	0.356412	-0.333006
-0.932071	0.362275	-0.337666
-0.929777	0.368124	-0.342273
-0.927445	0.373959	-0.346827
-0.925077	0.379779	-0.351325
-0.922673	0.385584	-0.355768
-0.920232	0.391374	-0.360154
-0.917755	0.397148	-0.364484
-0.915241	0.402906	-0.368756
-0.912692	0.408649	-0.372971
-0.910106	0.414376	-0.377126
-0.907484	0.420086	-0.381221
-0.904827	0.425779	-0.385257
-0.902134	0.431456	-0.389231
-0.899405	0.437116	-0.393144
-0.896641	0.442758	-0.396995
-0.893841	0.448383	-0.400783
-0.891007	0.45399	-0.404508
-0.888136	0.45958	-0.40817
-0.885231	0.465151	-0.411766
-0.882291	0.470704	-0.415298
-0.879316	0.476238	-0.418764
-0.876307	0.481754	-0.422164
-0.873262	0.48725	-0.425497
-0.870184	0.492727	-0.428763
-0.867071	0.498185	-0.431962
-0.863923	0.503623	-0.435092
-0.860742	0.509041	-0.438153
-0.857527	0.514439	-0.441146
-0.854277	0.519817	-0.444068
-0.850995	0.525175	-0.446921
-0.847678	0.530511	-0.449703
-0.844328	0.535827	-0.452413
